"_id","sens_accx","sens_accy","sens_accz","Timestamp","sens_vbattery","Duplicato","sens_longitude","Frequency","sens_latitude","Spreading_Factor","Dev_EUI","RSSI","Channel","GW","Data","sens_time","sens_temperature","sens_altitude","sens_speed"
"""58a568370b85524ee84eb128""","-0.99","0.02","-0.07","16-02-2017 09:52:07","4.11",false,9.22228,867.3,45.44797,11,"001bc5067010162d",-119,4,,,,"21.76",126.6,"0"
"""58a568eb0b85524ee84eb129""","-0.99","0.03","-0.07","16-02-2017 09:55:07","4.15",false,9.2222,867.3,45.44802,11,"001bc5067010162d",-120,4,,,,"21.12",123.9,"0.07"
"""58a5699f0b85524ee84eb12a""","-0.98","0.02","-0.06","16-02-2017 09:58:07","4.11",false,9.22217,867.9,45.44791,11,"001bc5067010162d",-120,7,,,,"21.12",134.3,"0.26"
"""58a56a530b85524ee84eb12b""","-0.98","0.02","-0.07","16-02-2017 10:01:07","4.11",false,9.22226,867.5,45.44802,11,"001bc5067010162d",-113,5,,,,"21.12",128.2,"0.03"
"""58a56bbb0b85524ee84eb12c""","-0.98","0.03","-0.07","16-02-2017 10:07:07","4.16",false,9.22227,868.5,45.44792,11,"001bc5067010162d",-117,2,,,,"20.48",131,"0.11"
"""58a56c6f0b85524ee84eb12d""","-0.99","0.02","-0.07","16-02-2017 10:10:07","4.16",false,9.22232,867.3,45.44788,11,"001bc5067010162d",-119,4,,,,"21.12",126.8,"0.04"
"""58a56d230b85524ee84eb12e""","-0.99","0.04","-0.08","16-02-2017 10:13:07","3.95",false,9.22227,867.1,45.44797,11,"001bc5067010162d",-121,3,,,,"20.48",129.9,"0.04"
"""58a56e8b0b85524ee84eb12f""","-0.99","0.02","-0.07","16-02-2017 10:19:07","4.12",false,9.2222,867.5,45.44796,11,"001bc5067010162d",-109,5,,,,"21.12",125.1,"0"
"""58a56f3f0b85524ee84eb130""","-0.99","0.04","-0.06","16-02-2017 10:22:07","4.16",false,9.22222,868.1,45.448,11,"001bc5067010162d",-121,0,,,,"21.12",114.7,"0.15"
"""58a56ff20b85524ee84eb131""","-0.98","0.04","-0.05","16-02-2017 10:25:06","4.16",false,9.22232,868.5,45.44795,11,"001bc5067010162d",-120,2,,,,"20.48",141,"0.1"
"""58a570a70b85524ee84eb132""","-0.98","0.03","-0.06","16-02-2017 10:28:07","3.95",false,9.22228,867.3,45.44805,11,"001bc5067010162d",-119,4,,,,"21.12",141.2,"0.06"
"""58a5715b0b85524ee84eb133""","-0.98","0.03","-0.07","16-02-2017 10:31:07","3.95",false,9.22229,867.3,45.4479,11,"001bc5067010162d",-120,4,,,,"21.12",123.8,"0.04"
"""58a5720f0b85524ee84eb134""","-0.98","0.05","-0.06","16-02-2017 10:34:07","4.16",false,9.22225,868.3,45.44794,11,"001bc5067010162d",-118,1,,,,"21.12",119.5,"0.06"
"""58a572c30b85524ee84eb135""","-0.98","0.02","-0.07","16-02-2017 10:37:07","4.11",false,9.22228,867.7,45.44787,11,"001bc5067010162d",-120,6,,,,"21.12",122.1,"0.08"
"""58a573760b85524ee84eb136""","-0.98","0.02","-0.06","16-02-2017 10:40:06","3.94",false,9.22237,867.7,45.44807,10,"001bc5067010162d",-117,6,,,,"18.56",144.5,"0.12"
"""58a5742b0b85524ee84eb137""","-0.99","0.02","-0.07","16-02-2017 10:43:07","3.93",false,9.22229,867.9,45.44788,10,"001bc5067010162d",-121,7,,,,"17.92",115.5,"0.05"
"""58a574de0b85524ee84eb138""","-0.98","0.03","-0.08","16-02-2017 10:46:06","4.1",false,9.2223,867.1,45.44794,10,"001bc5067010162d",-120,3,,,,"17.28",125.6,"0.51"
"""58a575920b85524ee84eb139""","-0.98","0.05","-0.06","16-02-2017 10:49:06","3.93",false,9.22224,867.9,45.44794,10,"001bc5067010162d",-121,7,,,,"17.92",108.4,"0.08"
"""58a576fa0b85524ee84eb13a""","-0.98","0.02","-0.05","16-02-2017 10:55:06","4.1",false,9.22223,867.3,45.44791,10,"001bc5067010162d",-119,4,,,,"17.28",105.9,"0.11"
"""58a577af0b85524ee84eb13b""","-0.98","0.01","-0.07","16-02-2017 10:58:07","3.92",false,9.22223,867.1,45.44793,10,"001bc5067010162d",-121,3,,,,"17.92",133,"0.14"
"""58a578640b85524ee84eb13c""","-0.98","0.02","-0.08","16-02-2017 11:01:08","3.92",false,9.22218,867.7,45.44798,12,"001bc5067010162d",-120,6,,,,"16.64",106.4,"0.1"
"""58a579180b85524ee84eb13d""","-0.98","0.02","-0.06","16-02-2017 11:04:08","4.09",false,9.22226,867.7,45.44794,12,"001bc5067010162d",-120,6,,,,"17.28",110.2,"0.02"
"""58a579cc0b85524ee84eb13e""","-0.98","0.05","-0.07","16-02-2017 11:07:08","4.13",false,9.22225,868.3,45.44805,12,"001bc5067010162d",-119,1,,,,"17.28",122.3,"0.29"
"""58a57a800b85524ee84eb13f""","-0.98","0.04","-0.06","16-02-2017 11:10:08","4.12",false,9.22216,868.3,45.448,12,"001bc5067010162d",-109,1,,,,"16.64",115.1,"0.07"
"""58a57b340b85524ee84eb140""","-0.97","0.02","-0.08","16-02-2017 11:13:08","4.08",false,9.22228,867.7,45.44802,12,"001bc5067010162d",-120,6,,,,"17.28",112.9,"0.05"
"""58a57be70b85524ee84eb141""","-0.98","0.03","-0.07","16-02-2017 11:16:07","3.91",false,9.22222,867.3,45.44801,11,"001bc5067010162d",-112,4,,,,"17.28",113.2,"0.07"
"""58a57c9b0b85524ee84eb142""","-0.99","0.04","-0.06","16-02-2017 11:19:07","4.08",false,9.22219,867.1,45.44797,11,"001bc5067010162d",-121,3,,,,"17.28",111,"0"
"""58a57e020b85524ee84eb143""","-0.98","0.02","-0.06","16-02-2017 11:25:06","4.11",false,9.22212,867.5,45.44799,11,"001bc5067010162d",-115,5,,,,"17.92",95.8,"0.04"
"""58a57e9e0b85524ee84eb144""","0.03","-0.31","0.88","16-02-2017 11:27:42","4.03",false,0,867.9,0,12,"001bc5067010163e",-111,7,,,,"-7.68",0,"0"
"""58a57eb60b85524ee84eb145""","-0.98","0.04","-0.09","16-02-2017 11:28:06","3.9",false,9.22212,868.5,45.44799,11,"001bc5067010162d",-120,2,,,,"17.92",111.7,"0.02"
"""58a57f530b85524ee84eb146""","0.04","-0.33","0.89","16-02-2017 11:30:43","4.08",false,9.22219,868.1,45.44789,12,"001bc5067010163e",-109,0,,,,"-5.12",109.4,"0.07"
"""58a57f6b0b85524ee84eb147""","-0.98","0.02","-0.06","16-02-2017 11:31:07","4.11",false,9.2222,868.5,45.44796,11,"001bc5067010162d",-121,2,,,,"17.28",117.8,"0.02"
"""58a580070b85524ee84eb148""","0.04","-0.32","0.89","16-02-2017 11:33:43","4.03",false,9.22237,868.5,45.44778,12,"001bc5067010163e",-117,2,,,,"-3.2",136.2,"1.05"
"""58a5801f0b85524ee84eb149""","-0.98","0.03","-0.08","16-02-2017 11:34:07","4.06",false,9.22225,868.3,45.44813,11,"001bc5067010162d",-115,1,,,,"17.92",105.1,"0.03"
"""58a580ba0b85524ee84eb14a""","0.04","-0.33","0.89","16-02-2017 11:36:42","4.03",false,9.2222,867.7,45.44774,12,"001bc5067010163e",-109,6,,,,"-2.56",61.5,"0.8"
"""58a580d30b85524ee84eb14b""","-0.98","0.03","-0.07","16-02-2017 11:37:07","4.06",false,9.22208,867.1,45.44804,11,"001bc5067010162d",-120,3,,,,"17.92",131.7,"0.1"
"""58a5816e0b85524ee84eb14c""","0.04","-0.31","0.89","16-02-2017 11:39:42","4.03",false,9.22219,867.3,45.44786,12,"001bc5067010163e",-119,4,,,,"-2.56",90.6,"0.07"
"""58a581860b85524ee84eb14d""","-0.97","0.02","-0.06","16-02-2017 11:40:06","4.1",false,9.22226,867.9,45.44795,11,"001bc5067010162d",-121,7,,,,"17.92",126.2,"0.06"
"""58a582220b85524ee84eb14e""","0.04","-0.32","0.88","16-02-2017 11:42:42","4.03",false,9.22217,868.1,45.44787,12,"001bc5067010163e",-111,0,,,,"-2.56",87.4,"0.14"
"""58a5823a0b85524ee84eb14f""","-0.98","0.04","-0.07","16-02-2017 11:43:06","4.05",false,9.22227,868.1,45.44798,11,"001bc5067010162d",-120,0,,,,"17.28",147.6,"0.05"
"""58a582d70b85524ee84eb150""","0.04","-0.31","0.9","16-02-2017 11:45:43","4.03",false,9.22217,867.9,45.44782,12,"001bc5067010163e",-118,7,,,,"-2.56",100.9,"0.07"
"""58a582ef0b85524ee84eb151""","-0.98","0.02","-0.06","16-02-2017 11:46:07","4.05",false,9.22222,867.1,45.44791,11,"001bc5067010162d",-120,3,,,,"17.92",137.9,"0.02"
"""58a5838b0b85524ee84eb152""","0.05","-0.31","0.88","16-02-2017 11:48:43","4.02",false,9.22221,868.3,45.4479,12,"001bc5067010163e",-119,1,,,,"-1.92",102.8,"0.09"
"""58a583a30b85524ee84eb153""","-0.98","0.04","-0.07","16-02-2017 11:49:07","4.05",false,9.22216,867.7,45.44792,11,"001bc5067010162d",-120,6,,,,"17.92",152.2,"0.04"
"""58a5843e0b85524ee84eb154""","0.05","-0.31","0.89","16-02-2017 11:51:42","4.07",false,9.22226,868.5,45.44764,12,"001bc5067010163e",-115,2,,,,"-0.64",82,"0.03"
"""58a584570b85524ee84eb155""","-0.99","0.04","-0.05","16-02-2017 11:52:07","4.05",false,9.22223,867.3,45.44802,11,"001bc5067010162d",-119,4,,,,"17.92",118.9,"0.05"
"""58a5850b0b85524ee84eb156""","-0.98","0.04","-0.06","16-02-2017 11:55:07","3.87",false,9.2222,867.5,45.44795,11,"001bc5067010162d",-117,5,,,,"17.92",128.3,"0.08"
"""58a585be0b85524ee84eb157""","-0.96","0.02","-0.06","16-02-2017 11:58:06","4.05",false,9.22227,867.3,45.44786,11,"001bc5067010162d",-119,4,,,,"17.92",113.9,"0.01"
"""58a587270b85524ee84eb158""","-0.98","0.06","-0.07","16-02-2017 12:04:07","3.87",false,9.22237,867.5,45.44789,11,"001bc5067010162d",-117,5,,,,"17.92",127.3,"0.02"
"""58a587c20b85524ee84eb159""","0.07","-0.31","0.9","16-02-2017 12:06:42","4.01",false,9.22216,868.1,45.44787,12,"001bc5067010163e",-119,0,,,,"5.12",128.8,"0.01"
"""58a587db0b85524ee84eb15a""","-0.98","0.05","-0.06","16-02-2017 12:07:07","4.04",false,9.22233,867.3,45.44801,11,"001bc5067010162d",-120,4,,,,"18.56",115.8,"0.13"
"""58a588760b85524ee84eb15b""","0.06","-0.3","0.88","16-02-2017 12:09:42","4.01",false,9.22221,868.3,45.44798,12,"001bc5067010163e",-117,1,,,,"5.76",120.5,"0.09"
"""58a5888f0b85524ee84eb15c""","-0.99","0.05","-0.08","16-02-2017 12:10:07","4.03",false,9.22234,867.5,45.44805,11,"001bc5067010162d",-117,5,,,,"18.56",118.3,"0.06"
"""58a5892b0b85524ee84eb15d""","0.06","-0.3","0.9","16-02-2017 12:12:43","4.01",false,9.22226,867.3,45.44797,12,"001bc5067010163e",-119,4,,,,"5.76",132.5,"0.05"
"""58a589430b85524ee84eb15e""","-0.98","0.04","-0.08","16-02-2017 12:13:07","3.86",false,9.22237,868.5,45.44799,12,"001bc5067010162d",-119,2,,,,"17.92",143.8,"0.09"
"""58a589e00b85524ee84eb15f""","0.02","-0.27","0.9","16-02-2017 12:15:44","4.05",false,9.22231,868.5,45.44796,12,"001bc5067010163e",-115,2,,,,"7.04",144.3,"0.04"
"""58a589f80b85524ee84eb160""","-0.98","0.03","-0.08","16-02-2017 12:16:08","4.03",false,9.22221,867.3,45.44797,12,"001bc5067010162d",-120,4,,,,"17.92",129.6,"0.1"
"""58a58a930b85524ee84eb161""","0.01","-0.28","0.92","16-02-2017 12:18:43","4",false,9.22239,868.3,45.44803,12,"001bc5067010163e",-117,1,,,,"6.4",137.6,"0.1"
"""58a58aac0b85524ee84eb162""","-0.98","0.04","-0.09","16-02-2017 12:19:08","4.03",false,9.22219,867.7,45.44806,12,"001bc5067010162d",-116,6,,,,"19.2",138.2,"0.05"
"""58a58b600b85524ee84eb163""","-0.98","0.04","-0.08","16-02-2017 12:22:08","3.85",false,9.22236,867.1,45.44799,12,"001bc5067010162d",-120,3,,,,"19.2",124.3,"0.08"
"""58a58bfb0b85524ee84eb164""","0.01","-0.27","0.89","16-02-2017 12:24:43","3.99",false,9.22219,868.5,45.44796,12,"001bc5067010163e",-111,2,,,,"7.68",120,"0.04"
"""58a58c140b85524ee84eb165""","-0.98","0.04","-0.05","16-02-2017 12:25:08","4.02",false,9.22224,867.9,45.44796,12,"001bc5067010162d",-120,7,,,,"19.84",121.3,"0.06"
"""58a58cae0b85524ee84eb166""","0.01","-0.28","0.91","16-02-2017 12:27:42","4.03",false,9.22221,868.1,45.44788,12,"001bc5067010163e",-108,0,,,,"7.68",117.8,"0.03"
"""58a58cc70b85524ee84eb167""","-0.98","0.04","-0.06","16-02-2017 12:28:07","4.06",false,9.22219,867.9,45.44808,12,"001bc5067010162d",-120,7,,,,"18.56",158,"0.46"
"""58a58d7c0b85524ee84eb168""","-0.99","0.04","-0.05","16-02-2017 12:31:08","4.02",false,9.22228,867.9,45.44796,12,"001bc5067010162d",-120,7,,,,"19.2",138.4,"0.07"
"""58a58e300b85524ee84eb169""","-0.97","0.04","-0.08","16-02-2017 12:34:08","4.06",false,9.22226,867.5,45.448,12,"001bc5067010162d",-117,5,,,,"19.2",131,"0.27"
"""58a58eca0b85524ee84eb16a""","-0.01","0.06","0.96","16-02-2017 12:36:42","3.8",false,9.22212,867.1,45.44792,12,"001bc5067010163e",-120,3,,,,"7.68",98.3,"0.13"
"""58a58ee40b85524ee84eb16b""","-0.98","0.05","-0.06","16-02-2017 12:37:08","3.84",false,9.2222,867.7,45.44799,12,"001bc5067010162d",-120,6,,,,"20.48",133.6,"0.81"
"""58a58f980b85524ee84eb16c""","-0.98","0.04","-0.06","16-02-2017 12:40:08","4.06",false,9.22225,867.1,45.44793,12,"001bc5067010162d",-121,3,,,,"20.48",124,"0.27"
"""58a5904b0b85524ee84eb16d""","-0.98","0.04","-0.06","16-02-2017 12:43:07","4.01",false,9.2222,868.1,45.44798,12,"001bc5067010162d",-120,0,,,,"20.48",110.7,"0.24"
"""58a590ff0b85524ee84eb16e""","-0.92","0.06","0.32","16-02-2017 12:46:07","4.01",false,9.22224,867.5,45.44787,12,"001bc5067010162d",-115,5,,,,"20.48",122.7,"0.03"
"""58a591b40b85524ee84eb16f""","-0.91","0.04","0.31","16-02-2017 12:49:08","4.01",false,9.2222,867.9,45.44793,12,"001bc5067010162d",-115,7,,,,"20.48",116.6,"0.09"
"""58a592680b85524ee84eb170""","-0.92","0.07","0.31","16-02-2017 12:52:08","3.84",false,9.22209,868.5,45.44811,12,"001bc5067010162d",-119,2,,,,"21.12",129.1,"0.07"
"""58a593020b85524ee84eb171""","-0.01","0.06","0.94","16-02-2017 12:54:42","3.96",false,9.22222,867.3,45.44794,12,"001bc5067010163e",-117,4,,,,"8.96",113.7,"0.06"
"""58a5931c0b85524ee84eb172""","-0.92","0.06","0.31","16-02-2017 12:55:08","3.84",false,9.22218,867.5,45.44788,12,"001bc5067010162d",-107,5,,,,"20.48",112.7,"0.1"
"""58a593ce0b85524ee84eb173""","-0.91","0.05","0.33","16-02-2017 12:58:06","4",false,9.22215,867.7,45.44789,11,"001bc5067010162d",-120,6,,,,"21.76",107.5,"0.42"
"""58a5946a0b85524ee84eb174""","-0.01","0.07","0.96","16-02-2017 13:00:42","3.95",false,9.22227,867.1,45.44784,12,"001bc5067010163e",-111,3,,,,"7.68",107.3,"0.06"
"""58a594820b85524ee84eb175""","-0.91","0.06","0.33","16-02-2017 13:01:06","4.01",false,9.22227,867.7,45.44789,11,"001bc5067010162d",-118,6,,,,"22.4",127,"0.28"
"""58a5951f0b85524ee84eb176""","-0.01","0.07","0.95","16-02-2017 13:03:43","3.95",false,9.22222,867.3,45.44799,12,"001bc5067010163e",-119,4,,,,"8.32",114.1,"0.01"
"""58a595370b85524ee84eb177""","-0.91","0.06","0.32","16-02-2017 13:04:07","4.04",false,9.22225,867.5,45.44787,11,"001bc5067010162d",-109,5,,,,"21.12",114.6,"0.21"
"""58a595d30b85524ee84eb178""","-0.02","0.07","0.96","16-02-2017 13:06:43","3.77",false,9.2222,867.3,45.44798,12,"001bc5067010163e",-118,4,,,,"8.32",116.6,"0.1"
"""58a595eb0b85524ee84eb179""","-0.91","0.05","0.34","16-02-2017 13:07:07","4",false,9.22222,867.5,45.4478,11,"001bc5067010162d",-117,5,,,,"22.4",103.8,"0.02"
"""58a596860b85524ee84eb17a""","-0.02","0.06","0.96","16-02-2017 13:09:42","3.95",false,9.22223,867.1,45.4479,12,"001bc5067010163e",-118,3,,,,"7.68",100.8,"0.02"
"""58a5973a0b85524ee84eb17b""","-0.02","0.08","0.95","16-02-2017 13:12:42","3.95",false,9.22224,867.1,45.44789,12,"001bc5067010163e",-111,3,,,,"8.32",126.3,"0.17"
"""58a597520b85524ee84eb17c""","-0.91","0.06","0.34","16-02-2017 13:13:06","4",false,9.22223,867.1,45.44797,11,"001bc5067010162d",-121,3,,,,"21.12",122,"0.12"
"""58a598a40b85524ee84eb17d""","-0.01","0.07","0.95","16-02-2017 13:18:44","3.77",false,9.22226,867.5,45.44796,12,"001bc5067010163e",-117,5,,,,"7.68",110.6,"0.16"
"""58a598bb0b85524ee84eb17e""","-0.9","0.05","0.35","16-02-2017 13:19:07","3.99",false,9.22215,868.1,45.44783,11,"001bc5067010162d",-111,0,,,,"22.4",75.1,"0.68"
"""58a599570b85524ee84eb17f""","-0.01","0.07","0.95","16-02-2017 13:21:43","3.98",false,9.22223,867.3,45.44779,12,"001bc5067010163e",-117,4,,,,"8.32",94.6,"0.08"
"""58a5996f0b85524ee84eb180""","-0.9","0.05","0.36","16-02-2017 13:22:07","3.98",false,9.22212,867.1,45.44787,11,"001bc5067010162d",-121,3,,,,"22.4",96.9,"0.2"
"""58a59a0a0b85524ee84eb181""","-0.02","0.06","0.94","16-02-2017 13:24:42","3.76",false,9.22221,868.3,45.44788,12,"001bc5067010163e",-111,1,,,,"8.96",113.2,"0.09"
"""58a59a230b85524ee84eb182""","-0.9","0.05","0.39","16-02-2017 13:25:07","3.98",false,9.2221,867.5,45.44794,11,"001bc5067010162d",-111,5,,,,"23.04",103.5,"0.07"
"""58a59abe0b85524ee84eb183""","-0.02","0.07","0.95","16-02-2017 13:27:42","3.93",false,9.22222,868.5,45.44792,12,"001bc5067010163e",-117,2,,,,"7.68",107.6,"0.04"
"""58a59ad70b85524ee84eb184""","-0.89","0.05","0.39","16-02-2017 13:28:07","3.98",false,9.22224,867.3,45.44788,12,"001bc5067010162d",-120,4,,,,"22.4",122.3,"0.09"
"""58a59b720b85524ee84eb185""","-0.02","0.06","0.96","16-02-2017 13:30:42","3.94",false,9.2222,867.5,45.448,12,"001bc5067010163e",-117,5,,,,"7.68",103.4,"0.13"
"""58a59b8b0b85524ee84eb186""","-0.89","0.05","0.38","16-02-2017 13:31:07","4.02",false,9.22225,867.1,45.44792,12,"001bc5067010162d",-119,3,,,,"23.04",123.7,"0.11"
"""58a59c410b85524ee84eb187""","-0.89","0.06","0.38","16-02-2017 13:34:09","4.08",false,9.22224,867.3,45.4479,12,"001bc5067010162d",-111,4,,,,"37.12",119.6,"0.04"
"""58a59cdb0b85524ee84eb188""","-0.02","0.06","0.96","16-02-2017 13:36:43","3.93",false,9.22224,867.9,45.44788,12,"001bc5067010163e",-120,7,,,,"8.32",109.1,"0.14"
"""58a59cf40b85524ee84eb189""","-0.88","0.05","0.39","16-02-2017 13:37:08","4.14",false,9.22218,868.3,45.44792,12,"001bc5067010162d",-117,1,,,,"39.04",111.4,"0.05"
"""58a59d8e0b85524ee84eb18a""","-0.02","0.07","0.95","16-02-2017 13:39:42","3.93",false,9.22219,867.5,45.44783,12,"001bc5067010163e",-108,5,,,,"7.68",101.4,"0.17"
"""58a59da80b85524ee84eb18b""","-0.89","0.06","0.39","16-02-2017 13:40:08","4.11",false,9.2222,868.5,45.44792,12,"001bc5067010162d",-117,2,,,,"39.68",97,"0.05"
"""58a59e420b85524ee84eb18c""","-0.02","0.06","0.94","16-02-2017 13:42:42","3.98",false,9.22224,867.3,45.44785,12,"001bc5067010163e",-120,4,,,,"7.68",110.9,"0.12"
"""58a59e5c0b85524ee84eb18d""","-0.88","0.06","0.4","16-02-2017 13:43:08","4.15",false,9.22223,868.3,45.44788,12,"001bc5067010162d",-117,1,,,,"38.4",113.6,"0.09"
"""58a59ef60b85524ee84eb18e""","-0.02","0.06","0.96","16-02-2017 13:45:42","3.75",false,9.22225,867.3,45.44782,12,"001bc5067010163e",-120,4,,,,"7.68",104.5,"0.2"
"""58a59f0f0b85524ee84eb18f""","-0.89","0.04","0.38","16-02-2017 13:46:07","4.11",false,9.22222,867.9,45.44789,12,"001bc5067010162d",-119,7,,,,"38.4",117.4,"0.03"
"""58a59fab0b85524ee84eb190""","-0.02","0.06","0.97","16-02-2017 13:48:43","3.75",false,9.22221,867.1,45.44786,12,"001bc5067010163e",-120,3,,,,"7.68",100.6,"0.11"
"""58a59fc40b85524ee84eb191""","-0.89","0.05","0.38","16-02-2017 13:49:08","4.15",false,9.2222,867.1,45.44788,12,"001bc5067010162d",-120,3,,,,"37.76",111,"0.05"
"""58a5a05e0b85524ee84eb192""","-0.02","0.06","0.96","16-02-2017 13:51:42","3.75",false,9.22221,867.1,45.448,12,"001bc5067010163e",-114,3,,,,"7.68",116.7,"0.14"
"""58a5a0780b85524ee84eb193""","-0.87","0.07","0.4","16-02-2017 13:52:08","4.11",false,9.2222,867.9,45.4479,12,"001bc5067010162d",-120,7,,,,"36.48",110.2,"0.05"
"""58a5a1120b85524ee84eb194""","-0.02","0.07","0.95","16-02-2017 13:54:42","3.75",false,9.22229,867.1,45.44794,12,"001bc5067010163e",-119,3,,,,"7.68",119.2,"0.16"
"""58a5a1c60b85524ee84eb195""","-0.02","0.06","0.95","16-02-2017 13:57:42","3.97",false,9.22224,867.5,45.44791,12,"001bc5067010163e",-109,5,,,,"7.68",114,"0"
"""58a5a1df0b85524ee84eb196""","-0.88","0.06","0.39","16-02-2017 13:58:07","4.11",false,9.22222,867.9,45.44787,12,"001bc5067010162d",-119,7,,,,"33.28",115.9,"0.04"
"""58a5a27a0b85524ee84eb197""","-0.01","0.08","0.96","16-02-2017 14:00:42","3.75",false,9.22218,867.5,45.4479,12,"001bc5067010163e",-109,5,,,,"8.32",125.3,"0.06"
"""58a5a2930b85524ee84eb198""","-0.88","0.06","0.39","16-02-2017 14:01:07","4.11",false,9.22223,868.1,45.44794,12,"001bc5067010162d",-119,0,,,,"33.28",133.1,"0.04"
"""58a5a32e0b85524ee84eb199""","-0.01","0.08","0.95","16-02-2017 14:03:42","3.75",false,9.22218,868.3,45.44789,12,"001bc5067010163e",-109,1,,,,"7.68",121.6,"0.21"
"""58a5a3480b85524ee84eb19a""","-0.89","0.06","0.38","16-02-2017 14:04:08","3.95",false,9.2222,867.5,45.4478,12,"001bc5067010162d",-115,5,,,,"32",109.4,"0.26"
"""58a5a3e30b85524ee84eb19b""","-0.03","0.06","0.96","16-02-2017 14:06:43","3.92",false,9.22234,867.9,45.44799,12,"001bc5067010163e",-119,7,,,,"7.68",140.2,"0.14"
"""58a5a3fc0b85524ee84eb19c""","-0.89","0.04","0.39","16-02-2017 14:07:08","4.16",false,9.22216,867.1,45.44788,12,"001bc5067010162d",-121,3,,,,"32",117.2,"0.08"
"""58a5a4960b85524ee84eb19d""","-0.03","0.07","0.95","16-02-2017 14:09:42","3.92",false,9.22227,867.7,45.44786,12,"001bc5067010163e",-111,6,,,,"7.04",114.6,"0.02"
"""58a5a4b00b85524ee84eb19e""","-0.88","0.06","0.39","16-02-2017 14:10:08","3.95",false,9.22221,867.7,45.44791,12,"001bc5067010162d",-119,6,,,,"31.36",117,"0.07"
"""58a5a54a0b85524ee84eb19f""","-0.02","0.07","0.95","16-02-2017 14:12:42","3.92",false,9.22222,868.5,45.44789,12,"001bc5067010163e",-109,2,,,,"7.68",127.7,"0.04"
"""58a5a5630b85524ee84eb1a0""","-0.88","0.06","0.38","16-02-2017 14:13:07","3.95",false,9.2222,868.1,45.44801,12,"001bc5067010162d",-121,0,,,,"30.08",126.6,"0.11"
"""58a5a5fe0b85524ee84eb1a1""","-0.02","0.06","0.95","16-02-2017 14:15:42","3.96",false,9.22222,868.5,45.44783,12,"001bc5067010163e",-108,2,,,,"7.68",117.3,"0.04"
"""58a5a6170b85524ee84eb1a2""","-0.89","0.05","0.4","16-02-2017 14:16:07","4.11",false,9.2222,868.1,45.44821,12,"001bc5067010162d",-117,0,,,,"30.08",112.6,"0.02"
"""58a5a6b20b85524ee84eb1a3""","-0.02","0.06","0.94","16-02-2017 14:18:42","3.91",false,9.22226,867.7,45.44796,12,"001bc5067010163e",-118,6,,,,"7.68",124.4,"0.23"
"""58a5a7670b85524ee84eb1a4""","-0.02","0.06","0.96","16-02-2017 14:21:43","3.96",false,9.22224,868.5,45.4479,12,"001bc5067010163e",-109,2,,,,"8.32",107.1,"0.18"
"""58a5a7800b85524ee84eb1a5""","-0.88","0.05","0.38","16-02-2017 14:22:08","4.16",false,9.22219,867.5,45.44794,12,"001bc5067010162d",-111,5,,,,"28.8",110,"0.01"
"""58a5a81a0b85524ee84eb1a6""","-0.02","0.07","0.96","16-02-2017 14:24:42","3.91",false,9.22228,867.5,45.44787,12,"001bc5067010163e",-109,5,,,,"7.68",111.8,"0.06"
"""58a5a8340b85524ee84eb1a7""","-0.88","0.06","0.38","16-02-2017 14:25:08","4.11",false,9.22227,867.1,45.44819,12,"001bc5067010162d",-119,3,,,,"28.8",131.6,"0.32"
"""58a5a8ce0b85524ee84eb1a8""","-0.02","0.06","0.97","16-02-2017 14:27:42","3.95",false,9.22228,868.3,45.44801,12,"001bc5067010163e",-115,1,,,,"7.68",119.5,"0.21"
"""58a5a8e70b85524ee84eb1a9""","-0.88","0.06","0.39","16-02-2017 14:28:07","4.16",false,9.22232,868.5,45.44824,12,"001bc5067010162d",-120,2,,,,"28.8",138.4,"0.49"
"""58a5a9820b85524ee84eb1aa""","-0.02","0.06","0.95","16-02-2017 14:30:42","3.91",false,9.22227,867.9,45.44802,12,"001bc5067010163e",-120,7,,,,"7.68",117.5,"0.21"
"""58a5a99b0b85524ee84eb1ab""","-0.88","0.06","0.38","16-02-2017 14:31:07","4.16",false,9.22224,867.9,45.44794,12,"001bc5067010162d",-121,7,,,,"28.8",118.4,"0.19"
"""58a5aa360b85524ee84eb1ac""","-0.02","0.06","0.95","16-02-2017 14:33:42","3.91",false,9.22227,868.1,45.4481,12,"001bc5067010163e",-119,0,,,,"8.32",116.3,"0.08"
"""58a5aa4f0b85524ee84eb1ad""","-0.88","0.05","0.38","16-02-2017 14:34:07","4.11",false,9.2222,867.9,45.44798,12,"001bc5067010162d",-121,7,,,,"28.8",109.1,"0.02"
"""58a5aaea0b85524ee84eb1ae""","-0.02","0.08","0.96","16-02-2017 14:36:42","3.73",false,9.2222,867.3,45.44824,12,"001bc5067010163e",-118,4,,,,"7.68",122.4,"0.04"
"""58a5ab040b85524ee84eb1af""","-0.89","0.05","0.39","16-02-2017 14:37:08","3.95",false,9.22217,867.5,45.4479,12,"001bc5067010162d",-107,5,,,,"28.8",102.6,"0"
"""58a5abb80b85524ee84eb1b0""","-0.88","0.05","0.39","16-02-2017 14:40:08","4.11",false,9.22218,867.3,45.44792,12,"001bc5067010162d",-120,4,,,,"28.16",131.5,"0.06"
"""58a5ac530b85524ee84eb1b1""","-0.03","0.07","0.96","16-02-2017 14:42:43","3.95",false,9.22229,868.3,45.44808,12,"001bc5067010163e",-119,1,,,,"7.68",119.2,"0.67"
